product,YM,state,user_cnt,rev
informatica_acessorios,2017-05,MG,34,5565.700000000001
informatica_acessorios,2017-05,MS,3,1452.7600000000002
informatica_acessorios,2017-05,MT,2,107.06
informatica_acessorios,2017-05,PA,4,608.1899999999999
informatica_acessorios,2017-05,PB,1,62.28
informatica_acessorios,2017-05,PE,7,1115.57
informatica_acessorios,2017-05,PI,1,65.28
informatica_acessorios,2017-05,PR,16,9238.259999999998
informatica_acessorios,2017-05,RJ,36,11984.370000000004
informatica_acessorios,2017-05,RN,1,80.57
informatica_acessorios,2017-05,RS,13,1887.58
informatica_acessorios,2017-05,SC,8,12059.12
informatica_acessorios,2017-05,SP,89,23488.319999999996
instrumentos_musicais,2017-05,ES,3,371.68
instrumentos_musicais,2017-05,PA,2,710.8399999999999
instrumentos_musicais,2017-05,PE,1,1944.86
instrumentos_musicais,2017-05,RJ,6,3651.27
instrumentos_musicais,2017-05,RS,3,1348.41
instrumentos_musicais,2017-05,SP,4,2787.44
la_cuisine,2017-05,RS,1,232.19
livros_interesse_geral,2017-05,MG,1,136.59
livros_interesse_geral,2017-05,PB,1,62.19
livros_interesse_geral,2017-05,PE,1,163.32
livros_interesse_geral,2017-05,PI,1,159.39
livros_interesse_geral,2017-05,PR,2,214.36
livros_interesse_geral,2017-05,RJ,3,437.30000000000007
livros_interesse_geral,2017-05,RS,1,60.56
livros_interesse_geral,2017-05,SC,3,693.72
livros_interesse_geral,2017-05,SP,6,580.12
livros_tecnicos,2017-05,ES,1,40.55
livros_tecnicos,2017-05,SP,1,99.73
livros_tecnicos,2017-05,TO,1,176.18
malas_acessorios,2017-05,BA,2,680.98
malas_acessorios,2017-05,CE,1,131.47
malas_acessorios,2017-05,GO,3,574.02
malas_acessorios,2017-05,MG,10,2955.5099999999998
malas_acessorios,2017-05,PA,1,138.94
malas_acessorios,2017-05,PR,4,512.47
malas_acessorios,2017-05,RJ,6,1127.92
malas_acessorios,2017-05,RO,1,92.28
malas_acessorios,2017-05,RS,3,431.01
malas_acessorios,2017-05,SC,5,1776.76
malas_acessorios,2017-05,SP,27,8194.510000000002
malas_acessorios,2017-05,TO,1,111.33
papelaria,2017-05,AM,1,207.09
papelaria,2017-05,BA,1,63.82
papelaria,2017-05,CE,1,75.79
papelaria,2017-05,DF,3,711.95
papelaria,2017-05,GO,2,277.77
papelaria,2017-05,MG,7,674.71
papelaria,2017-05,MS,1,106.87
papelaria,2017-05,MT,1,94.95
papelaria,2017-05,PE,2,235.92000000000002
papelaria,2017-05,PR,3,366.17999999999995
papelaria,2017-05,RJ,8,961.7600000000001
papelaria,2017-05,RS,7,979.4300000000001
papelaria,2017-05,SC,5,446.02000000000004
papelaria,2017-05,SE,2,192.57
papelaria,2017-05,SP,18,2305.68
pc_gamer,2017-05,SP,1,138.15
perfumaria,2017-05,AL,1,91.19
perfumaria,2017-05,BA,3,453.22
perfumaria,2017-05,DF,7,1042.48
perfumaria,2017-05,ES,3,298.90999999999997
perfumaria,2017-05,GO,3,1365.8999999999999
perfumaria,2017-05,MA,4,725.46
perfumaria,2017-05,MG,9,2260.94
perfumaria,2017-05,MS,1,356.12
perfumaria,2017-05,MT,3,384.61
perfumaria,2017-05,PA,3,335.71000000000004
perfumaria,2017-05,PB,1,105.04
perfumaria,2017-05,PE,3,274.81
perfumaria,2017-05,PI,1,165.37
perfumaria,2017-05,PR,6,697.01
perfumaria,2017-05,RJ,15,2921.5
perfumaria,2017-05,RS,6,1605.1799999999998
perfumaria,2017-05,SC,5,826.17
perfumaria,2017-05,SE,1,144.07
perfumaria,2017-05,SP,57,11255.209999999997
perfumaria,2017-05,TO,2,241.03000000000003
pet_shop,2017-05,BA,2,273.78
pet_shop,2017-05,CE,3,370.56
pet_shop,2017-05,DF,1,70.48
pet_shop,2017-05,MG,9,953.79
pet_shop,2017-05,PA,1,349.87
pet_shop,2017-05,PE,1,105.04
pet_shop,2017-05,PI,1,155.15
pet_shop,2017-05,PR,7,839.78
pet_shop,2017-05,RJ,11,1020.65
pet_shop,2017-05,RN,1,155.15
pet_shop,2017-05,RS,6,3829.8300000000004
pet_shop,2017-05,SC,6,449.76000000000005
pet_shop,2017-05,SP,17,1933.55
construcao_ferramentas_construcao,2017-05,CE,1,149.4
construcao_ferramentas_ferramentas,2017-05,SP,2,834.3
construcao_ferramentas_jardim,2017-05,CE,1,276.12
construcao_ferramentas_jardim,2017-05,MG,1,376.48
construcao_ferramentas_jardim,2017-05,PB,1,624.59
construcao_ferramentas_jardim,2017-05,RJ,1,35.04
construcao_ferramentas_jardim,2017-05,RS,1,647.4
cool_stuff,2017-05,AM,2,392.01
cool_stuff,2017-05,BA,7,1139.73
cool_stuff,2017-05,CE,7,1729.12
cool_stuff,2017-05,DF,3,343.12
cool_stuff,2017-05,ES,2,521.88
cool_stuff,2017-05,GO,4,671.8399999999999
cool_stuff,2017-05,MA,1,156.15
cool_stuff,2017-05,MG,32,5700.759999999999
cool_stuff,2017-05,MS,3,500.88
cool_stuff,2017-05,MT,5,1662.8700000000001
cool_stuff,2017-05,PA,1,244.71
cool_stuff,2017-05,PB,2,718.6800000000001
cool_stuff,2017-05,PE,4,881.5
cool_stuff,2017-05,PI,3,936.31
cool_stuff,2017-05,PR,15,2349.39
cool_stuff,2017-05,RJ,25,5099.700000000001
cool_stuff,2017-05,RN,1,269.15
cool_stuff,2017-05,RR,1,100.01
cool_stuff,2017-05,RS,21,2820.32
cool_stuff,2017-05,SC,14,2130.5299999999997
cool_stuff,2017-05,SP,80,13196.630000000001
cool_stuff,2017-05,TO,2,316.62
dvds_blu_ray,2017-05,GO,1,28.01
dvds_blu_ray,2017-05,RJ,2,85.06
dvds_blu_ray,2017-05,SP,1,37.53
eletrodomesticos,2017-05,BA,2,207.20999999999998
eletrodomesticos,2017-05,GO,1,48
eletrodomesticos,2017-05,MS,3,153.32999999999998
eletrodomesticos,2017-05,MT,1,152.39
eletrodomesticos,2017-05,PB,1,263.95
eletrodomesticos,2017-05,PI,1,57.74
eletrodomesticos,2017-05,RJ,3,133.32
eletrodomesticos,2017-05,RS,3,283.96
eletrodomesticos,2017-05,SE,1,128
eletrodomesticos,2017-05,SP,12,943.1300000000001
relogios_presentes,2017-05,AC,1,995.1800000000001
relogios_presentes,2017-05,AL,2,338.98999999999995
relogios_presentes,2017-05,AM,2,273.31
relogios_presentes,2017-05,BA,4,1668.45
relogios_presentes,2017-05,CE,4,1317.3400000000001
relogios_presentes,2017-05,DF,3,1145.24
relogios_presentes,2017-05,ES,4,1757.41
relogios_presentes,2017-05,GO,6,1921.5900000000001
relogios_presentes,2017-05,MG,9,3413.0699999999997
relogios_presentes,2017-05,PA,3,2230.48
relogios_presentes,2017-05,PB,1,714.62
relogios_presentes,2017-05,PI,1,656.72
relogios_presentes,2017-05,PR,6,3075.58
relogios_presentes,2017-05,RJ,19,5726.8200000000015
relogios_presentes,2017-05,RN,3,1373.98
relogios_presentes,2017-05,RS,8,2577.96
relogios_presentes,2017-05,SC,5,1155.84
relogios_presentes,2017-05,SE,1,69.07
relogios_presentes,2017-05,SP,42,14299.750000000005
relogios_presentes,2017-05,TO,1,142.97
sinalizacao_e_seguranca,2017-05,BA,1,40.1
sinalizacao_e_seguranca,2017-05,ES,1,1267.76
sinalizacao_e_seguranca,2017-05,RS,1,101.96
tablets_impressao_imagem,2017-05,BA,1,116.13
tablets_impressao_imagem,2017-05,ES,1,912.79
tablets_impressao_imagem,2017-05,MG,1,113.86
tablets_impressao_imagem,2017-05,RJ,1,144.79
tablets_impressao_imagem,2017-05,SP,3,627.3
telefonia,2017-05,AC,1,43.34
telefonia,2017-05,AL,1,95.31
telefonia,2017-05,AM,1,29.65
telefonia,2017-05,BA,9,909.5099999999998
telefonia,2017-05,CE,9,970.37
telefonia,2017-05,DF,1,455.31
telefonia,2017-05,ES,10,507.41999999999996
telefonia,2017-05,GO,4,246.14000000000001
telefonia,2017-05,MA,3,116.32000000000001
telefonia,2017-05,MG,25,1538.72
telefonia,2017-05,MS,2,85.7
telefonia,2017-05,MT,3,128.35
telefonia,2017-05,PA,4,184.69
telefonia,2017-05,PB,2,247.43
telefonia,2017-05,PE,4,305.15999999999997
telefonia,2017-05,PI,3,287.02
telefonia,2017-05,PR,7,377.5300000000001
telefonia,2017-05,RJ,20,1511.5300000000002
telefonia,2017-05,RO,3,183.32999999999998
telefonia,2017-05,RS,13,668.91
telefonia,2017-05,SC,5,327.37
telefonia,2017-05,SE,1,46.39
telefonia,2017-05,SP,68,4997.590000000001
telefonia,2017-05,TO,3,185.01
telefonia_fixa,2017-05,AL,1,60.79
telefonia_fixa,2017-05,ES,1,47
telefonia_fixa,2017-05,GO,1,210.02
telefonia_fixa,2017-05,RJ,2,93.78999999999999
telefonia_fixa,2017-05,SP,5,213.35999999999999
eletrodomesticos_2,2017-05,MG,1,492.46
eletrodomesticos_2,2017-05,SC,1,1757.41
eletrodomesticos_2,2017-05,SP,6,1073.91
eletrodomesticos_2,2017-05,TO,1,129.61
eletronicos,2017-05,AC,1,81.29
eletronicos,2017-05,AP,1,425.24
eletronicos,2017-05,BA,8,1168.16
eletronicos,2017-05,ES,3,630.83
eletronicos,2017-05,MG,8,670.3900000000001
eletronicos,2017-05,PE,1,47.63
eletronicos,2017-05,PR,5,547.13
eletronicos,2017-05,RJ,7,1149.56
eletronicos,2017-05,RS,3,489.34000000000003
eletronicos,2017-05,SC,2,123.22
eletronicos,2017-05,SE,1,70.79
eletronicos,2017-05,SP,22,3337.7399999999993
eletroportateis,2017-05,DF,1,186.57
eletroportateis,2017-05,GO,1,122.96
eletroportateis,2017-05,MG,1,140.02
eletroportateis,2017-05,MT,2,1790.44
eletroportateis,2017-05,PR,2,688.15
eletroportateis,2017-05,RJ,4,1372.8
eletroportateis,2017-05,SP,5,1916.09
esporte_lazer,2017-05,AL,1,134.2
esporte_lazer,2017-05,BA,12,3716.5400000000004
esporte_lazer,2017-05,CE,4,451.87
esporte_lazer,2017-05,DF,8,1612.35
esporte_lazer,2017-05,ES,6,1015.7299999999999
esporte_lazer,2017-05,GO,5,1820.9700000000003
esporte_lazer,2017-05,MA,4,603.82
esporte_lazer,2017-05,MG,34,6290.23
esporte_lazer,2017-05,MS,1,78.91
esporte_lazer,2017-05,MT,1,92.32
esporte_lazer,2017-05,PA,1,95.67
esporte_lazer,2017-05,PB,1,185.62
esporte_lazer,2017-05,PE,7,760.7799999999999
esporte_lazer,2017-05,PR,18,4512.28
esporte_lazer,2017-05,RJ,33,9239.819999999998
esporte_lazer,2017-05,RN,1,106.85
esporte_lazer,2017-05,RO,1,142.43
esporte_lazer,2017-05,RS,10,1721.7800000000004
esporte_lazer,2017-05,SC,13,3624.0199999999995
esporte_lazer,2017-05,SP,102,17332.990000000005
cama_mesa_banho,2017-05,AL,2,293.35
cama_mesa_banho,2017-05,BA,8,1371.0099999999998
cama_mesa_banho,2017-05,CE,1,67.53
cama_mesa_banho,2017-05,DF,6,758.8299999999999
cama_mesa_banho,2017-05,ES,5,544.1
cama_mesa_banho,2017-05,GO,5,723.0100000000001
cama_mesa_banho,2017-05,MA,2,420.59999999999997
cama_mesa_banho,2017-05,MG,55,8526.960000000001
cama_mesa_banho,2017-05,MS,2,412.6
cama_mesa_banho,2017-05,MT,6,803.31
cama_mesa_banho,2017-05,PA,5,530.1500000000001
cama_mesa_banho,2017-05,PE,7,1061.78
cama_mesa_banho,2017-05,PR,14,2231.2300000000005
cama_mesa_banho,2017-05,RJ,38,5315.37
cama_mesa_banho,2017-05,RN,1,238.4
cama_mesa_banho,2017-05,RO,1,161.23
cama_mesa_banho,2017-05,RS,20,2915.0500000000006
cama_mesa_banho,2017-05,SC,11,1511.8899999999999
cama_mesa_banho,2017-05,SP,139,18880.26
casa_conforto,2017-05,BA,1,110.98
casa_conforto,2017-05,ES,4,724.3800000000001
casa_conforto,2017-05,GO,1,291.71999999999997
casa_conforto,2017-05,MG,3,851.86
casa_conforto,2017-05,MT,1,199.49
casa_conforto,2017-05,PE,1,231.62
casa_conforto,2017-05,PR,2,471.96000000000004
casa_conforto,2017-05,RJ,3,593.62
casa_conforto,2017-05,RS,1,160
casa_conforto,2017-05,SC,2,532.57
casa_conforto,2017-05,SP,15,2427.810000000001
casa_construcao,2017-05,MG,1,53.53
casa_construcao,2017-05,RS,1,141.63
casa_construcao,2017-05,SP,3,3163.2699999999995
cine_foto,2017-05,RJ,1,91.71
climatizacao,2017-05,GO,3,706.16
climatizacao,2017-05,RJ,1,184.99
climatizacao,2017-05,SP,3,509.64
consoles_games,2017-05,ES,1,171.57
consoles_games,2017-05,GO,1,54.79
consoles_games,2017-05,MG,1,50.05
consoles_games,2017-05,PE,1,59.8
consoles_games,2017-05,PR,1,507.17
consoles_games,2017-05,RJ,4,371.47
consoles_games,2017-05,RS,1,324.6
consoles_games,2017-05,SC,1,25.78
consoles_games,2017-05,SP,15,1723.17
market_place,2017-05,BA,1,83.69
market_place,2017-05,CE,1,370.6
market_place,2017-05,MG,2,261.98
market_place,2017-05,PA,1,39.62
market_place,2017-05,RJ,5,1092.66
market_place,2017-05,RS,2,160.15
market_place,2017-05,SC,1,206.99
market_place,2017-05,SP,7,971.3100000000001
market_place,2017-05,TO,1,80.52
moveis_colchao_e_estofado,2017-05,MG,1,103.36
moveis_colchao_e_estofado,2017-05,RJ,1,482.69
moveis_colchao_e_estofado,2017-05,SP,1,145.82999999999998
moveis_cozinha_area_de_servico_jantar_e_jardim,2017-05,MG,1,42.18
moveis_cozinha_area_de_servico_jantar_e_jardim,2017-05,RJ,3,811.09
moveis_cozinha_area_de_servico_jantar_e_jardim,2017-05,SP,5,783.9399999999999
moveis_decoracao,2017-05,AC,1,218.95
moveis_decoracao,2017-05,AL,2,776.37
moveis_decoracao,2017-05,AM,1,72.39
moveis_decoracao,2017-05,BA,4,430.77
moveis_decoracao,2017-05,CE,4,685.66
moveis_decoracao,2017-05,DF,4,656.25
moveis_decoracao,2017-05,ES,7,1337.5199999999998
moveis_decoracao,2017-05,GO,3,426.48
moveis_decoracao,2017-05,MA,2,185.48
moveis_decoracao,2017-05,MG,23,2680.600000000001
moveis_decoracao,2017-05,MS,1,273.88
moveis_decoracao,2017-05,MT,1,69.12
moveis_decoracao,2017-05,PB,1,60.78
moveis_decoracao,2017-05,PE,1,669.42
moveis_decoracao,2017-05,PI,1,86.58
moveis_decoracao,2017-05,PR,17,3369.5300000000007
moveis_decoracao,2017-05,RJ,28,5085.570000000001
moveis_decoracao,2017-05,RS,12,2279.6499999999996
moveis_decoracao,2017-05,SC,13,2518.21
moveis_decoracao,2017-05,SE,1,296.68
moveis_decoracao,2017-05,SP,105,17651.99
moveis_decoracao,2017-05,TO,2,860.52
moveis_escritorio,2017-05,BA,2,292.64
moveis_escritorio,2017-05,CE,3,773.6999999999999
moveis_escritorio,2017-05,DF,2,423.91999999999996
moveis_escritorio,2017-05,GO,1,284.2
moveis_escritorio,2017-05,MA,1,187.91
moveis_escritorio,2017-05,MG,4,824.72
moveis_escritorio,2017-05,MT,1,145.3
moveis_escritorio,2017-05,RJ,7,2177.78
moveis_escritorio,2017-05,RS,3,493.32
moveis_escritorio,2017-05,SC,1,5061.96
moveis_escritorio,2017-05,SP,17,8594.86
moveis_quarto,2017-05,RJ,2,922.6400000000001
moveis_quarto,2017-05,SP,4,5143.29
moveis_sala,2017-05,AL,2,782.4300000000001
moveis_sala,2017-05,ES,1,596.64
moveis_sala,2017-05,GO,2,319.08
moveis_sala,2017-05,PE,1,297.16
moveis_sala,2017-05,PI,1,174.08
moveis_sala,2017-05,RJ,7,1452.7800000000002
moveis_sala,2017-05,RS,3,727.55
moveis_sala,2017-05,SP,12,3124.2299999999996
fashion_bolsas_e_acessorios,2017-05,AL,1,144.47
fashion_bolsas_e_acessorios,2017-05,BA,4,387.38
fashion_bolsas_e_acessorios,2017-05,CE,1,103.91
fashion_bolsas_e_acessorios,2017-05,DF,1,64
fashion_bolsas_e_acessorios,2017-05,ES,2,453.70000000000005
fashion_bolsas_e_acessorios,2017-05,GO,4,282.84000000000003
fashion_bolsas_e_acessorios,2017-05,MA,2,367.17
fashion_bolsas_e_acessorios,2017-05,MG,11,1276.48
fashion_bolsas_e_acessorios,2017-05,PA,2,504.79999999999995
fashion_bolsas_e_acessorios,2017-05,PB,1,125.94
fashion_bolsas_e_acessorios,2017-05,PE,1,54.63
fashion_bolsas_e_acessorios,2017-05,PR,6,694.36
fashion_bolsas_e_acessorios,2017-05,RJ,9,1178.35
fashion_bolsas_e_acessorios,2017-05,RS,3,1017.0600000000001
fashion_bolsas_e_acessorios,2017-05,SC,8,729.76
fashion_bolsas_e_acessorios,2017-05,SP,41,3583.2599999999998
fashion_calcados,2017-05,ES,1,379.84
fashion_calcados,2017-05,GO,1,369.6
fashion_calcados,2017-05,MG,2,92.38
fashion_calcados,2017-05,PA,1,129
fashion_calcados,2017-05,PR,3,129.25
fashion_calcados,2017-05,RS,1,44
fashion_calcados,2017-05,SC,1,45
fashion_calcados,2017-05,SP,12,825.82
fashion_esporte,2017-05,DF,1,39.09
fashion_esporte,2017-05,PR,1,65
fashion_esporte,2017-05,SC,1,75.39
fashion_roupa_feminina,2017-05,GO,1,166.71
fashion_roupa_feminina,2017-05,RJ,1,70.03
fashion_roupa_feminina,2017-05,SP,3,248.89000000000001
fashion_roupa_infanto_juvenil,2017-05,RJ,1,124.52
fashion_roupa_masculina,2017-05,RS,1,842.66
fashion_roupa_masculina,2017-05,SP,2,254.88
fashion_underwear_e_moda_praia,2017-05,GO,1,208.09
fashion_underwear_e_moda_praia,2017-05,MG,1,20
fashion_underwear_e_moda_praia,2017-05,PA,1,79.71
fashion_underwear_e_moda_praia,2017-05,PR,1,20.42
fashion_underwear_e_moda_praia,2017-05,SP,2,68.4
ferramentas_jardim,2017-05,AM,1,159.32
ferramentas_jardim,2017-05,BA,6,1752.0699999999997
ferramentas_jardim,2017-05,CE,3,516.3299999999999
ferramentas_jardim,2017-05,DF,1,32
ferramentas_jardim,2017-05,ES,5,558.7099999999999
ferramentas_jardim,2017-05,GO,7,2039.7099999999998
ferramentas_jardim,2017-05,MG,13,2742.8699999999994
ferramentas_jardim,2017-05,PE,1,88.72
ferramentas_jardim,2017-05,PI,2,579.89
ferramentas_jardim,2017-05,PR,10,2141.76
ferramentas_jardim,2017-05,RJ,18,4108.6900000000005
ferramentas_jardim,2017-05,RN,3,1874.4299999999998
ferramentas_jardim,2017-05,RS,8,2069.6400000000003
ferramentas_jardim,2017-05,SC,5,742.98
ferramentas_jardim,2017-05,SP,39,8073.859999999999
ferramentas_jardim,2017-05,TO,1,410.69
industria_comercio_e_negocios,2017-05,SP,2,552.22
utilidades_domesticas,2017-05,AL,1,37.79
utilidades_domesticas,2017-05,BA,6,478.23
utilidades_domesticas,2017-05,DF,4,265.54999999999995
utilidades_domesticas,2017-05,ES,4,603.0799999999999
utilidades_domesticas,2017-05,GO,5,709.47
utilidades_domesticas,2017-05,MA,1,128.18
utilidades_domesticas,2017-05,MG,34,3553.08
utilidades_domesticas,2017-05,MS,4,643
utilidades_domesticas,2017-05,PA,1,73.62
utilidades_domesticas,2017-05,PE,5,240.20999999999998
utilidades_domesticas,2017-05,PR,15,2690.5399999999995
utilidades_domesticas,2017-05,RJ,41,6147.989999999999
utilidades_domesticas,2017-05,RN,1,184.6
utilidades_domesticas,2017-05,RS,14,2026.5400000000002
utilidades_domesticas,2017-05,SC,16,1887.7099999999998
utilidades_domesticas,2017-05,SE,1,118.1
utilidades_domesticas,2017-05,SP,108,19680.06000000001
bebes,2017-05,AL,1,114.26
bebes,2017-05,BA,1,191.5
bebes,2017-05,CE,2,235.48000000000002
bebes,2017-05,DF,1,66.6
bebes,2017-05,ES,3,249.54999999999998
bebes,2017-05,MA,2,179.54000000000002
bebes,2017-05,MG,14,1736.1299999999999
bebes,2017-05,MS,1,96.9
bebes,2017-05,MT,4,754.6899999999999
bebes,2017-05,PE,2,219.05
bebes,2017-05,PI,1,1150.8
bebes,2017-05,PR,9,1138.21
bebes,2017-05,RJ,16,2541.51
bebes,2017-05,RN,1,275.48
bebes,2017-05,RS,6,468.6600000000001
bebes,2017-05,SC,1,128.02
bebes,2017-05,SP,36,3432.8599999999997
bebes,2017-05,TO,1,260.52
bebidas,2017-05,PI,1,112.95
beleza_saude,2017-05,AC,1,55.28
beleza_saude,2017-05,AL,6,856.63
beleza_saude,2017-05,AP,2,305
beleza_saude,2017-05,BA,12,2949.0099999999998
beleza_saude,2017-05,CE,6,1878.87
beleza_saude,2017-05,DF,2,403.91999999999996
beleza_saude,2017-05,ES,5,3064.33
beleza_saude,2017-05,GO,5,860.47
beleza_saude,2017-05,MA,2,420.25
beleza_saude,2017-05,MG,28,5065.160000000001
beleza_saude,2017-05,MS,2,70.09
beleza_saude,2017-05,MT,4,878.0699999999999
beleza_saude,2017-05,PB,3,521.62
beleza_saude,2017-05,PE,9,5685.67
beleza_saude,2017-05,PI,2,504.15
beleza_saude,2017-05,PR,15,5489.23
beleza_saude,2017-05,RJ,30,11737.539999999999
beleza_saude,2017-05,RN,2,1252.68
beleza_saude,2017-05,RO,1,129.22
beleza_saude,2017-05,RR,1,435.92
beleza_saude,2017-05,RS,11,2511.1400000000003
beleza_saude,2017-05,SC,7,547.51
beleza_saude,2017-05,SE,1,37.19
beleza_saude,2017-05,SP,109,13863.540000000006
beleza_saude,2017-05,TO,1,221.02
brinquedos,2017-05,BA,6,856.01
brinquedos,2017-05,CE,3,464.56
brinquedos,2017-05,DF,6,846.6200000000001
brinquedos,2017-05,ES,4,473.24
brinquedos,2017-05,GO,1,72.71
brinquedos,2017-05,MA,2,327.2
brinquedos,2017-05,MG,26,2756.4400000000005
brinquedos,2017-05,MS,1,150.39
brinquedos,2017-05,MT,1,118.38
brinquedos,2017-05,PA,2,160.01999999999998
brinquedos,2017-05,PE,5,793.74
brinquedos,2017-05,PI,2,1286.1399999999999
brinquedos,2017-05,PR,8,1225.1200000000001
brinquedos,2017-05,RJ,36,6440.870000000001
brinquedos,2017-05,RS,13,1560.3400000000001
brinquedos,2017-05,SC,4,690.52
brinquedos,2017-05,SE,1,105.01
brinquedos,2017-05,SP,73,8888.54
bebes,2017-06,CE,2,495.73
bebes,2017-06,DF,1,152.56
bebes,2017-06,ES,1,139.17
bebes,2017-06,MG,5,555.79
bebes,2017-06,PB,1,87.9
bebes,2017-06,PE,1,57.53
bebes,2017-06,PI,1,101.26
bebes,2017-06,PR,2,197.59
bebes,2017-06,RJ,8,1197.46
bebes,2017-06,RN,1,188.5
bebes,2017-06,RS,7,847.39
bebes,2017-06,SC,3,825.1400000000001
bebes,2017-06,SP,38,6817.27
bebes,2017-06,TO,1,267.12
bebidas,2017-06,SP,1,69.2
beleza_saude,2017-06,BA,14,1874.75
beleza_saude,2017-06,CE,5,691.72
beleza_saude,2017-06,DF,3,479.51
beleza_saude,2017-06,ES,8,1784.23
beleza_saude,2017-06,GO,6,1175.29
beleza_saude,2017-06,MG,26,5556.380000000001
beleza_saude,2017-06,MS,3,684.84
beleza_saude,2017-06,PA,4,572.59
beleza_saude,2017-06,PB,3,2041.42
beleza_saude,2017-06,PE,4,4450.59
beleza_saude,2017-06,PI,1,139.29
beleza_saude,2017-06,PR,9,2217.7799999999997
beleza_saude,2017-06,RJ,34,4865.000000000002
beleza_saude,2017-06,RN,1,81.21
beleza_saude,2017-06,RO,2,237.37
beleza_saude,2017-06,RS,15,1931.35
beleza_saude,2017-06,SC,7,520.48
beleza_saude,2017-06,SE,2,393.53999999999996
beleza_saude,2017-06,SP,91,13131.940000000015
brinquedos,2017-06,AC,1,75.28
brinquedos,2017-06,AL,1,64.14
brinquedos,2017-06,AP,1,95.68
brinquedos,2017-06,BA,4,425.19
brinquedos,2017-06,CE,2,120.06
brinquedos,2017-06,DF,10,1093.14
brinquedos,2017-06,ES,7,721.61
brinquedos,2017-06,GO,2,88.91
brinquedos,2017-06,MG,15,2380.75
brinquedos,2017-06,MS,2,206.57999999999998
brinquedos,2017-06,MT,2,267.46
brinquedos,2017-06,PA,2,236.13
brinquedos,2017-06,PB,1,95.68
brinquedos,2017-06,PE,5,497.76000000000005
brinquedos,2017-06,PI,1,163.29
brinquedos,2017-06,PR,8,612.7
brinquedos,2017-06,RJ,21,2976.71
brinquedos,2017-06,RO,1,387.76
brinquedos,2017-06,RS,9,1153.72
brinquedos,2017-06,SC,5,656.0899999999999
brinquedos,2017-06,SE,2,342.94
brinquedos,2017-06,SP,48,6275.4800000000005
brinquedos,2017-06,TO,1,178.44
cama_mesa_banho,2017-06,AL,1,143.1
cama_mesa_banho,2017-06,AP,1,548.12
cama_mesa_banho,2017-06,BA,5,611.02
cama_mesa_banho,2017-06,CE,3,556.06
cama_mesa_banho,2017-06,DF,9,1430.66
cama_mesa_banho,2017-06,ES,9,1343.04
cama_mesa_banho,2017-06,GO,15,2715.2599999999998
cama_mesa_banho,2017-06,MG,35,4629.5199999999995
cama_mesa_banho,2017-06,MS,2,307.08000000000004
cama_mesa_banho,2017-06,MT,1,243.87
cama_mesa_banho,2017-06,PE,5,531.0699999999999
cama_mesa_banho,2017-06,PR,20,2509.92
cama_mesa_banho,2017-06,RJ,41,7273.329999999998
cama_mesa_banho,2017-06,RS,21,2955.3
cama_mesa_banho,2017-06,SC,8,2882.17
cama_mesa_banho,2017-06,SE,1,253.87
cama_mesa_banho,2017-06,SP,158,21395.689999999995
casa_conforto,2017-06,MG,2,403.5
casa_conforto,2017-06,RJ,3,438.98
casa_conforto,2017-06,SP,13,2795.1000000000004
casa_conforto_2,2017-06,PR,1,28
casa_construcao,2017-06,MG,1,74.97
casa_construcao,2017-06,PR,1,624.79
casa_construcao,2017-06,RS,1,6579.5
casa_construcao,2017-06,SP,1,125.52
cine_foto,2017-06,SP,1,112.91
climatizacao,2017-06,MG,1,112.82
climatizacao,2017-06,RJ,4,1226.47
climatizacao,2017-06,RS,1,38.47
climatizacao,2017-06,SP,3,2253.26
consoles_games,2017-06,BA,2,91.17
consoles_games,2017-06,CE,1,31
consoles_games,2017-06,MG,3,567.3499999999999
consoles_games,2017-06,MS,1,180.1
consoles_games,2017-06,PA,1,418.04
consoles_games,2017-06,RJ,8,2007.6699999999998
consoles_games,2017-06,RS,3,1019.51
consoles_games,2017-06,SP,8,1998.8499999999997
musica,2017-06,MG,1,350.54
musica,2017-06,PR,1,344.32
musica,2017-06,SP,2,446.26
papelaria,2017-06,AL,1,136.14
papelaria,2017-06,BA,1,244.31
papelaria,2017-06,DF,2,182.86
